0.025500407	0.056659166	-0.023783045	-0.00078821776	-0.01263402	-0.003465132	0.0030689843	-0.008270505	-0.016102936	-0.019804182	-0.009602964	0.023907162	-0.012394244	-0.0043383604	0.0212245	0.009457289
0.060173545	0.021043334	0.023748461	0.012909713	-0.0019017329	0.02726714	-0.020099398	-0.015422546	0.03167638	-0.05589439	0.017610824	0.023966178	-0.025280619	-0.015078628	0.006819563	-0.0021746403
0.024667917	0.024376316	0.01204401	0.027340937	0.008801301	-0.010991064	-0.049016945	0.02665623	0.020423356	-0.051082917	0.016253421	0.052147415	-0.041713174	-0.0043209563	-0.022548053	0.020738112
0.040492706	-0.018528461	0.009637834	-0.010659254	0.010725342	0.017915612	0.006102327	-0.0015866134	0.0410164	-0.0039699716	-0.0049386765	0.04957644	-0.01613879	-0.02509131	-0.025789721	0.010404988
0.031133581	-0.0031997624	2.0983589e-05	-0.00984296	0.009594531	0.03245652	-0.020832222	0.036678907	0.011464448	0.008479377	-0.019944489	0.0029729034	-0.008356569	-0.018472807	0.034176044	0.01292048
0.07341273	0.053567342	0.035850517	0.0013379762	0.008225166	0.0019180807	-0.033178598	-0.033553798	0.048303574	0.03144823	-0.0032278846	0.016585024	0.0069764745	-0.038469773	0.019940063	0.019684812
0.062269576	0.03830239	-0.0015276372	0.0079153385	-0.035010107	0.018728798	-0.05852321	-0.012492967	0.05779243	-0.03725825	-0.011940637	0.016696677	-0.01887475	0.025111046	-0.0189249	-0.014033767
0.041608382	0.023591686	0.0119872065	-0.0048372718	-0.05658685	0.024854302	-0.017755104	-0.013315084	-0.011220132	0.043282937	0.0070703947	-0.0030082122	-0.016289456	-0.00589625	-0.051103365	0.013412773
0.0075218305	-0.025759194	0.02719318	0.013319917	-0.027071336	-0.009044814	-0.03482162	0.02953053	0.027299011	0.0072447862	0.003061548	0.011417697	-0.037562918	-0.0046135075	0.008493591	-0.0017956309
0.08236958	0.01674643	0.054089993	0.005167666	-0.010123444	-0.017034294	-0.030218	-0.031223606	0.027202545	-0.044156644	-0.021737123	-0.020636186	-0.0065383464	0.008933337	3.7367477e-05	0.026704071
0.035097763	0.043193243	0.044504326	-0.019776445	0.0002636885	-0.03040531	0.0002452989	-0.022655822	-0.002886075	-0.076401636	-0.028105509	0.040672954	-0.026421357	-0.013879742	0.022127902	-0.021066712
0.013172286	-0.010992618	-0.007132959	-0.040719297	0.011706873	0.027497556	0.014761476	0.027753243	0.045171842	-0.021920485	0.00072544144	0.091490954	-0.039448507	0.008074998	0.041852247	-0.028448308
0.009266411	-0.024778267	0.054255165	0.01879058	-0.016461462	-0.0140716415	0.022023244	-0.0072282543	0.0036209293	0.016782755	0.030948756	0.04426644	-0.029561201	-0.031838212	-0.0012873525	0.018824989
-0.012957942	0.03232913	-0.023182428	0.014390469	-0.056687534	0.0059275986	-0.047327068	-0.011714149	0.053088035	0.05350182	0.0054460643	-0.016448444	-0.060286168	-0.05461784	0.014904519	0.0020865826
0.02475078	0.049271293	-0.010696224	0.021426113	-0.025574557	-0.041603778	-0.03663878	0.04963211	-0.011438761	-0.0082811285	0.018634098	0.015972681	-0.03013109	-0.027462501	0.029029386	0.070031136
0.052710794	-0.025967816	-0.008660522	-0.045516696	-0.0012846094	0.0064235316	0.032125093	0.048567526	0.03730442	-0.0026147296	0.0050614723	0.075070836	-0.063803084	-0.032198034	-0.003137949	0.0012344302
0.020046547	0.029549558	0.0648161	0.011211075	0.0016427553	0.029769894	-0.00437437	0.03746895	-0.033857867	-0.014373522	0.030982353	0.03746997	0.0037984601	-0.024187395	-0.03693784	-0.041354205
0.071918406	0.0027447424	0.011952662	0.0026026324	-0.05448801	-0.0020693408	0.01221778	0.012641803	0.0027612452	0.030621817	-0.040455736	0.037195373	-0.015995314	-0.04424569	-0.009908657	0.04455096
-0.030348528	0.034738105	0.014870666	-0.015716849	0.010112621	-0.016849019	0.062018108	-0.04509906	0.06482397	-0.029873785	0.018037837	0.023099154	0.012782066	0.028548822	0.013874763	-0.022642832
0.027652062	0.011525545	0.019642428	0.019599495	-0.009804104	-0.030599272	-0.0040595275	0.027992677	0.01801595	-0.014438313	-0.009183862	0.07409716	-0.010914267	-0.039058693	-0.052837178	0.022368873
-0.0206075	0.0042423448	-0.052277047	0.039912377	0.015308644	0.0495459	-0.057763647	-0.010162823	0.004772167	0.010959701	-0.054238655	-0.0073458725	0.02907358	0.06258439	0.015649132	-0.023362892
-0.0059987977	0.003297175	-0.011791182	0.030507138	-0.09581532	0.0018128821	-0.07391674	0.040221274	-0.04517646	0.002414861	0.0156799	0.0051137996	-0.034491733	-0.028090497	0.082530454	-0.046851896
0.019063344	-0.025722418	-0.0022956317	0.0003973965	-0.046768285	-0.07994784	0.04581313	0.005529059	-0.0341666	-0.0491916	-0.007957942	-0.009641941	0.0018200672	0.04755096	-0.093568675	0.04765276
-0.017646346	0.047731355	-0.023919068	0.043645076	-0.025617618	0.021782255	-0.015445862	-0.043482356	0.023847936	0.030300297	-0.013706269	0.012963216	-0.07549853	0.024458572	-0.037042927	-0.0015598715
0.032591913	-0.014637988	-0.02806151	0.00909701	0.0029826013	-0.001098404	-0.11868476	-0.00424975	-0.033559542	0.008169252	-0.050546963	0.0046049994	-0.032527704	0.043656055	-0.07042311	-0.022689166
-0.013223875	0.093429	0.03998377	0.007120338	0.0079834545	0.059620947	-0.038306765	0.0407148	0.040330388	-0.031834684	0.028015768	-0.021994647	-0.035111412	0.014709412	0.010016879	-0.08439417
0.054513976	-0.056001667	0.009296819	0.03162367	-0.016452022	-0.011689935	-0.04369019	-0.010429027	0.021842098	0.008452292	0.022617873	0.018286536	0.0037935697	0.006369252	0.014664194	0.029837565
0.008223	0.036485225	-0.017846605	-0.0061527574	0.08082682	0.047080282	0.043109655	0.02025796	-0.014057695	0.054701857	0.04899169	-0.043101322	-0.011424147	-0.03893812	0.033635728	-0.040583514
0.064531595	-0.022206986	0.029081695	-0.00605809	0.058884583	0.009942105	-0.029165428	0.04004586	0.002677897	0.020424172	0.06664518	0.06732508	0.035985433	0.0006891284	-0.017856611	0.008097982
-0.040658884	-0.010475729	0.007926719	0.022276206	0.033913873	0.015663782	-0.08956612	0.026387243	0.052792285	-0.0097429715	0.0075180423	0.008563465	-0.02307821	-0.010069711	0.037474267	-0.019141955
0.06162836	-0.027611129	-0.043886837	-0.027296256	-0.053610194	0.031321846	0.021254195	0.024889754	0.080593005	0.03367978	0.050860014	0.07931405	0.037870437	0.028919825	0.021412423	0.0021735746
-0.03902897	-0.03515348	0.033187155	0.0408152	-0.017271735	0.028217107	-0.0042330353	-0.004484639	0.039806604	0.03261918	0.011280454	0.027628237	0.00747435	-0.062238865	-0.040445093	-0.018740823
-0.009094943	-0.028847672	-0.031207308	0.006664959	-0.019991783	0.015081532	0.015277946	-0.047652252	0.02949038	0.041829467	-0.013705437	0.0052048275	0.005013906	0.0019661372	-0.0065461234	0.0070072045
0.02709773	-0.07288344	0.022010727	0.031805307	0.03912844	0.041440144	-0.068732575	0.00053387927	0.007750042	0.03252262	-0.010720698	0.015343837	0.0011625821	-0.01995625	0.0760338	-0.06403204
0.03974253	-0.05637587	-0.033678804	0.008385301	0.0039956304	-0.04857044	-0.003051271	-0.0026565823	0.017450145	0.047856268	-0.011528226	-0.030630857	-0.11703937	0.030917881	-0.045303464	0.02249816
0.013751573	0.07682631	0.020605426	0.00044565485	0.007601571	0.047954638	-0.024233427	0.019618953	-0.0108582815	-0.053516846	-0.037316363	0.015222146	0.035908844	0.05211706	0.050494898	0.062185712
-0.018636378	0.068351395	0.043657903	0.03831188	0.06198859	0.08293881	0.0009052685	0.052008066	0.07277707	-0.04539899	0.0071171066	0.10205934	-0.046876986	0.058360055	0.0020674998	0.022923462
-0.024815546	0.082985714	-0.065340586	-0.02649858	-0.037061702	-0.0006169793	-0.0013340955	-0.008625058	-0.01950979	-0.03394757	0.03367381	-0.016370457	-0.002636167	0.028174363	-0.032222528	0.052363373
0.052796025	0.06228169	0.0001329707	0.00044278055	-0.014320113	-0.04749395	-0.017122395	0.027982397	0.035377502	0.05240773	0.0075072283	0.041817926	-0.060532417	0.028269257	0.04545282	0.05105823
0.034378767	-0.10068512	-0.0071592275	-0.010073311	-0.020776203	0.009133081	-0.040470343	0.08401156	-0.026501104	0.058123473	-0.01779903	0.0023037172	-0.07152543	-0.03102815	-0.00820024	-0.020824859
-0.009486099	0.10353955	-0.022927593	0.041564208	-0.05325113	0.083987944	0.008106217	0.028407037	-0.032529853	-0.0011183855	0.07542412	0.111161046	-0.039886244	0.014306621	0.030887416	-0.04741245
0.048974894	0.0693567	-0.028288594	0.005463047	0.08232724	-0.00016285862	0.052053615	0.012454051	0.0119708	-0.021598225	0.022367861	0.06184706	-0.041779608	-0.04692501	0.004739529	-0.0012110542
0.0024424456	-0.031457976	-0.052405	-0.0071220966	-0.08277489	-0.010661609	0.001605147	-0.0011353025	0.016393684	-0.064861655	-0.051859222	-0.0082282685	0.0030528253	0.004010385	-0.065032974	0.053922538
0.09282257	0.030254431	0.020518046	-0.04749018	-0.0018280314	0.01731748	-0.03820922	0.052262697	-0.033903588	-0.022313027	0.014684401	-0.01342941	0.012510114	-0.10280646	-0.001833131	0.0005468723
-0.047907833	-0.0047403434	0.014236412	-0.08346864	-0.00906737	0.0021837256	0.012493482	-0.03017831	-0.026065284	0.057430178	-0.023215225	-0.020228319	0.037988506	0.020175686	-0.020782541	-0.0050160117
-0.042167906	0.017184304	-0.008988712	0.0414952	0.03555436	-0.014692053	-0.056981698	0.0018579486	0.037562612	-0.040957727	-0.035365846	0.013960117	-0.089532025	0.00037642661	-0.012183949	0.022594595
-0.09612407	0.008964179	0.052708384	-0.01780369	0.028583666	0.032646965	-0.004017524	0.014327256	-0.009690688	0.0048947567	0.062099077	0.06892364	0.08106143	-0.012626643	-0.046723552	-0.015228075
0.020534383	-0.0049683065	0.061147768	0.0076658744	-0.053748544	-0.02736121	-0.020698613	-0.08299835	0.009989529	-0.02974741	0.03126461	0.068041705	-0.03185326	-0.047298893	0.05199473	-0.027944947
0.04115926	0.022021944	0.017971514	0.06845006	0.09358144	-0.04363179	-0.06965173	-0.031679284	0.042743083	-0.033672433	0.057873335	0.013882387	0.027674416	0.06826747	-0.015462906	-0.001674958
0.070705324	-0.022055125	-0.0065348446	0.077955104	0.086884	0.0037477368	-0.014544211	0.051521383	0.04183985	0.004790187	-0.06603988	-0.0040094974	-0.008199122	0.036230043	-0.020013845	0.03404452
0.053249687	-0.025455656	-0.014637409	0.0389576	0.017410714	-0.022764442	0.05240082	-0.022973824	0.037615206	-0.03562495	-0.049663533	0.020286445	-0.043382958	0.047242545	0.073752075	0.021773748
0.050413907	-0.052208558	0.06973529	0.032733627	0.009537219	0.017650634	-0.017161515	-0.0006874869	-0.10677752	-0.026476687	0.03888363	0.0415348	0.03800991	0.010428916	-0.049644742	0.056660283
